CUSTOMER_ID|STORE_ID|FIRST_NAME|LAST_NAME|EMAIL|ADDRESS_ID
575|2|ISAAC|OGLESBY|ISAAC.OGLESBY@sakilacustomer.org|581
163|1|CATHY|SPENCER|CATHY.SPENCER@sakilacustomer.org|167
466|1|LEO|EBERT|LEO.EBERT@sakilacustomer.org|471
11|2|LISA|ANDERSON|LISA.ANDERSON@sakilacustomer.org|15
37|1|PAMELA|BAKER|PAMELA.BAKER@sakilacustomer.org|41
9|2|MARGARET|MOORE|MARGARET.MOORE@sakilacustomer.org|13
112|2|ROSA|REYNOLDS|ROSA.REYNOLDS@sakilacustomer.org|116
330|1|SCOTT|SHELLEY|SCOTT.SHELLEY@sakilacustomer.org|335
94|1|NORMA|GONZALES|NORMA.GONZALES@sakilacustomer.org|98
159|1|JILL|HAWKINS|JILL.HAWKINS@sakilacustomer.org|163
567|2|ALFREDO|MCADAMS|ALFREDO.MCADAMS@sakilacustomer.org|573
175|1|ANNETTE|OLSON|ANNETTE.OLSON@sakilacustomer.org|179
411|1|NORMAN|CURRIER|NORMAN.CURRIER@sakilacustomer.org|416
241|2|HEIDI|LARSON|HEIDI.LARSON@sakilacustomer.org|245
388|2|CRAIG|MORRELL|CRAIG.MORRELL@sakilacustomer.org|393
570|2|IVAN|CROMWELL|IVAN.CROMWELL@sakilacustomer.org|576
293|2|MAE|FLETCHER|MAE.FLETCHER@sakilacustomer.org|298
465|1|FLOYD|GANDY|FLOYD.GANDY@sakilacustomer.org|470
176|1|JUNE|CARROLL|JUNE.CARROLL@sakilacustomer.org|180
144|1|CLARA|SHAW|CLARA.SHAW@sakilacustomer.org|148
559|2|EVERETT|BANDA|EVERETT.BANDA@sakilacustomer.org|565
205|2|EILEEN|CARR|EILEEN.CARR@sakilacustomer.org|209
342|1|HAROLD|MARTINO|HAROLD.MARTINO@sakilacustomer.org|347
476|1|DERRICK|BOURQUE|DERRICK.BOURQUE@sakilacustomer.org|481
298|1|ERIKA|PENA|ERIKA.PENA@sakilacustomer.org|303
396|1|EARL|SHANKS|EARL.SHANKS@sakilacustomer.org|401
410|2|CURTIS|IRBY|CURTIS.IRBY@sakilacustomer.org|415
523|1|HARVEY|GUAJARDO|HARVEY.GUAJARDO@sakilacustomer.org|529
265|2|JENNIE|TERRY|JENNIE.TERRY@sakilacustomer.org|270
540|1|TYRONE|ASHER|TYRONE.ASHER@sakilacustomer.org|546
564|2|BOB|PFEIFFER|BOB.PFEIFFER@sakilacustomer.org|570
246|1|MARIAN|MENDOZA|MARIAN.MENDOZA@sakilacustomer.org|250
311|2|PAUL|TROUT|PAUL.TROUT@sakilacustomer.org|316
313|2|DONALD|MAHON|DONALD.MAHON@sakilacustomer.org|318
40|2|AMANDA|CARTER|AMANDA.CARTER@sakilacustomer.org|44
249|2|DORA|MEDINA|DORA.MEDINA@sakilacustomer.org|253
278|2|BILLIE|HORTON|BILLIE.HORTON@sakilacustomer.org|283
460|1|LEON|BOSTIC|LEON.BOSTIC@sakilacustomer.org|465
58|1|JEAN|BELL|JEAN.BELL@sakilacustomer.org|62
545|2|JULIO|NOLAND|JULIO.NOLAND@sakilacustomer.org|551
316|1|STEVEN|CURLEY|STEVEN.CURLEY@sakilacustomer.org|321
291|1|TONI|HOLT|TONI.HOLT@sakilacustomer.org|296
392|2|SEAN|DOUGLASS|SEAN.DOUGLASS@sakilacustomer.org|397
451|1|JIM|REA|JIM.REA@sakilacustomer.org|456
589|1|TRACY|HERRMANN|TRACY.HERRMANN@sakilacustomer.org|595
277|2|OLGA|JIMENEZ|OLGA.JIMENEZ@sakilacustomer.org|282
121|1|JOSEPHINE|GOMEZ|JOSEPHINE.GOMEZ@sakilacustomer.org|125
106|1|CONNIE|WALLACE|CONNIE.WALLACE@sakilacustomer.org|110
526|2|KARL|SEAL|KARL.SEAL@sakilacustomer.org|532
379|1|CARLOS|COUGHLIN|CARLOS.COUGHLIN@sakilacustomer.org|384
572|1|SIDNEY|BURLESON|SIDNEY.BURLESON@sakilacustomer.org|578
251|2|VICKIE|BREWER|VICKIE.BREWER@sakilacustomer.org|255
569|2|DAVE|GARDINER|DAVE.GARDINER@sakilacustomer.org|575
332|1|STEPHEN|QUALLS|STEPHEN.QUALLS@sakilacustomer.org|337
461|1|DEREK|BLAKELY|DEREK.BLAKELY@sakilacustomer.org|466
140|1|EVA|RAMOS|EVA.RAMOS@sakilacustomer.org|144
280|2|TRACEY|BARRETT|TRACEY.BARRETT@sakilacustomer.org|285
122|1|THELMA|MURRAY|THELMA.MURRAY@sakilacustomer.org|126
98|1|LILLIAN|GRIFFIN|LILLIAN.GRIFFIN@sakilacustomer.org|102
472|1|GREG|ROBINS|GREG.ROBINS@sakilacustomer.org|477
32|1|AMY|LOPEZ|AMY.LOPEZ@sakilacustomer.org|36
296|2|RAMONA|HALE|RAMONA.HALE@sakilacustomer.org|301
96|1|DIANA|ALEXANDER|DIANA.ALEXANDER@sakilacustomer.org|100
482|1|MAURICE|CRAWLEY|MAURICE.CRAWLEY@sakilacustomer.org|487
417|1|TRAVIS|ESTEP|TRAVIS.ESTEP@sakilacustomer.org|422
582|2|ANDY|VANHORN|ANDY.VANHORN@sakilacustomer.org|588
401|2|TONY|CARRANZA|TONY.CARRANZA@sakilacustomer.org|406
361|2|LAWRENCE|LAWTON|LAWRENCE.LAWTON@sakilacustomer.org|366
537|2|CLINTON|BUFORD|CLINTON.BUFORD@sakilacustomer.org|543
427|2|JESUS|MCCARTNEY|JESUS.MCCARTNEY@sakilacustomer.org|432
314|1|GEORGE|LINTON|GEORGE.LINTON@sakilacustomer.org|319
275|2|CAROLE|BARNETT|CAROLE.BARNETT@sakilacustomer.org|280
281|2|LEONA|OBRIEN|LEONA.OBRIEN@sakilacustomer.org|286
566|1|CASEY|MENA|CASEY.MENA@sakilacustomer.org|572
536|2|FERNANDO|CHURCHILL|FERNANDO.CHURCHILL@sakilacustomer.org|542
44|1|MARIE|TURNER|MARIE.TURNER@sakilacustomer.org|48
240|1|MARLENE|WELCH|MARLENE.WELCH@sakilacustomer.org|244
378|1|EUGENE|CULPEPPER|EUGENE.CULPEPPER@sakilacustomer.org|383
260|1|CHRISTY|VARGAS|CHRISTY.VARGAS@sakilacustomer.org|265
266|2|NORA|HERRERA|NORA.HERRERA@sakilacustomer.org|271
105|1|DAWN|SULLIVAN|DAWN.SULLIVAN@sakilacustomer.org|109
231|1|GEORGIA|JACOBS|GEORGIA.JACOBS@sakilacustomer.org|235
153|2|SUZANNE|NICHOLS|SUZANNE.NICHOLS@sakilacustomer.org|157
554|1|DWAYNE|OLVERA|DWAYNE.OLVERA@sakilacustomer.org|560
408|1|MANUEL|MURRELL|MANUEL.MURRELL@sakilacustomer.org|413
113|2|CINDY|FISHER|CINDY.FISHER@sakilacustomer.org|117
518|1|GABRIEL|HARDER|GABRIEL.HARDER@sakilacustomer.org|524
254|2|MAXINE|SILVA|MAXINE.SILVA@sakilacustomer.org|259
186|2|HOLLY|FOX|HOLLY.FOX@sakilacustomer.org|190
505|1|RAFAEL|ABNEY|RAFAEL.ABNEY@sakilacustomer.org|510
385|1|PHILLIP|HOLM|PHILLIP.HOLM@sakilacustomer.org|390
65|2|ROSE|HOWARD|ROSE.HOWARD@sakilacustomer.org|69
70|2|CHRISTINA|RAMIREZ|CHRISTINA.RAMIREZ@sakilacustomer.org|74
117|1|EDITH|MCDONALD|EDITH.MCDONALD@sakilacustomer.org|121
549|1|NELSON|CHRISTENSON|NELSON.CHRISTENSON@sakilacustomer.org|555
583|1|MARSHALL|THORN|MARSHALL.THORN@sakilacustomer.org|589
75|2|TAMMY|SANDERS|TAMMY.SANDERS@sakilacustomer.org|79
397|1|JIMMY|SCHRADER|JIMMY.SCHRADER@sakilacustomer.org|402
488|2|SHANE|MILLARD|SHANE.MILLARD@sakilacustomer.org|493
68|1|NICOLE|PETERSON|NICOLE.PETERSON@sakilacustomer.org|72
210|2|ELLA|OLIVER|ELLA.OLIVER@sakilacustomer.org|214
386|1|TODD|TAN|TODD.TAN@sakilacustomer.org|391
156|1|BERTHA|FERGUSON|BERTHA.FERGUSON@sakilacustomer.org|160
573|1|BYRON|BOX|BYRON.BOX@sakilacustomer.org|579
524|1|JARED|ELY|JARED.ELY@sakilacustomer.org|530
116|1|VICTORIA|GIBSON|VICTORIA.GIBSON@sakilacustomer.org|120
86|2|JACQUELINE|LONG|JACQUELINE.LONG@sakilacustomer.org|90
188|1|MELANIE|ARMSTRONG|MELANIE.ARMSTRONG@sakilacustomer.org|192
440|1|BERNARD|COLBY|BERNARD.COLBY@sakilacustomer.org|445
222|2|DELORES|HANSEN|DELORES.HANSEN@sakilacustomer.org|226
337|1|JERRY|JORDON|JERRY.JORDON@sakilacustomer.org|342
78|1|LORI|WOOD|LORI.WOOD@sakilacustomer.org|82
511|1|CHESTER|BENNER|CHESTER.BENNER@sakilacustomer.org|516
155|1|GAIL|KNIGHT|GAIL.KNIGHT@sakilacustomer.org|159
428|2|HERBERT|KRUGER|HERBERT.KRUGER@sakilacustomer.org|433
88|2|BONNIE|HUGHES|BONNIE.HUGHES@sakilacustomer.org|92
500|1|REGINALD|KINDER|REGINALD.KINDER@sakilacustomer.org|505
455|2|JON|WILES|JON.WILES@sakilacustomer.org|460
148|1|ELEANOR|HUNT|ELEANOR.HUNT@sakilacustomer.org|152
139|1|AMBER|DIXON|AMBER.DIXON@sakilacustomer.org|143
579|2|DARYL|LARUE|DARYL.LARUE@sakilacustomer.org|585
2|1|PATRICIA|JOHNSON|PATRICIA.JOHNSON@sakilacustomer.org|6
74|1|DENISE|KELLY|DENISE.KELLY@sakilacustomer.org|78
367|1|ADAM|GOOCH|ADAM.GOOCH@sakilacustomer.org|372
97|2|ANNIE|RUSSELL|ANNIE.RUSSELL@sakilacustomer.org|101
538|2|TED|BREAUX|TED.BREAUX@sakilacustomer.org|544
369|2|FRED|WHEAT|FRED.WHEAT@sakilacustomer.org|374
541|2|DARREN|WINDHAM|DARREN.WINDHAM@sakilacustomer.org|547
372|2|STEVE|MACKENZIE|STEVE.MACKENZIE@sakilacustomer.org|377
300|1|JOHN|FARNSWORTH|JOHN.FARNSWORTH@sakilacustomer.org|305
565|2|JAIME|NETTLES|JAIME.NETTLES@sakilacustomer.org|571
424|2|KYLE|SPURLOCK|KYLE.SPURLOCK@sakilacustomer.org|429
236|1|MARCIA|DEAN|MARCIA.DEAN@sakilacustomer.org|240
52|1|JULIE|SANCHEZ|JULIE.SANCHEZ@sakilacustomer.org|56
89|1|JULIA|FLORES|JULIA.FLORES@sakilacustomer.org|93
51|1|ALICE|STEWART|ALICE.STEWART@sakilacustomer.org|55
100|1|ROBIN|HAYES|ROBIN.HAYES@sakilacustomer.org|104
177|2|SAMANTHA|DUNCAN|SAMANTHA.DUNCAN@sakilacustomer.org|181
468|1|TIM|CARY|TIM.CARY@sakilacustomer.org|473
581|1|VIRGIL|WOFFORD|VIRGIL.WOFFORD@sakilacustomer.org|587
353|1|JONATHAN|SCARBOROUGH|JONATHAN.SCARBOROUGH@sakilacustomer.org|358
467|2|ALVIN|DELOACH|ALVIN.DELOACH@sakilacustomer.org|472
138|1|HAZEL|WARREN|HAZEL.WARREN@sakilacustomer.org|142
400|2|BRYAN|HARDISON|BRYAN.HARDISON@sakilacustomer.org|405
20|2|SHARON|ROBINSON|SHARON.ROBINSON@sakilacustomer.org|24
592|1|TERRANCE|ROUSH|TERRANCE.ROUSH@sakilacustomer.org|598
483|2|VERNON|CHAPA|VERNON.CHAPA@sakilacustomer.org|488
439|2|ALEXANDER|FENNELL|ALEXANDER.FENNELL@sakilacustomer.org|444
167|2|SALLY|PIERCE|SALLY.PIERCE@sakilacustomer.org|171
195|1|VANESSA|SIMS|VANESSA.SIMS@sakilacustomer.org|199
252|2|MATTIE|HOFFMAN|MATTIE.HOFFMAN@sakilacustomer.org|256
132|2|ESTHER|CRAWFORD|ESTHER.CRAWFORD@sakilacustomer.org|136
253|1|TERRY|CARLSON|TERRY.CARLSON@sakilacustomer.org|258
295|1|DAISY|BATES|DAISY.BATES@sakilacustomer.org|300
61|2|KATHERINE|RIVERA|KATHERINE.RIVERA@sakilacustomer.org|65
381|2|BOBBY|BOUDREAU|BOBBY.BOUDREAU@sakilacustomer.org|386
558|1|JIMMIE|EGGLESTON|JIMMIE.EGGLESTON@sakilacustomer.org|564
515|1|ANDRE|RAPP|ANDRE.RAPP@sakilacustomer.org|521
125|1|ETHEL|WEBB|ETHEL.WEBB@sakilacustomer.org|129
134|1|EMMA|BOYD|EMMA.BOYD@sakilacustomer.org|138
271|1|PENNY|NEAL|PENNY.NEAL@sakilacustomer.org|276
394|2|CHRIS|BROTHERS|CHRIS.BROTHERS@sakilacustomer.org|399
484|1|ROBERTO|VU|ROBERTO.VU@sakilacustomer.org|489
591|1|KENT|ARSENAULT|KENT.ARSENAULT@sakilacustomer.org|597
366|1|BRANDON|HUEY|BRANDON.HUEY@sakilacustomer.org|371
307|2|JOSEPH|JOY|JOSEPH.JOY@sakilacustomer.org|312
494|2|RAMON|CHOATE|RAMON.CHOATE@sakilacustomer.org|499
463|2|DARRELL|POWER|DARRELL.POWER@sakilacustomer.org|468
158|1|VERONICA|STONE|VERONICA.STONE@sakilacustomer.org|162
496|2|TYLER|WREN|TYLER.WREN@sakilacustomer.org|501
261|1|DEANNA|BYRD|DEANNA.BYRD@sakilacustomer.org|266
191|1|JEANETTE|GREENE|JEANETTE.GREENE@sakilacustomer.org|195
243|1|LYDIA|BURKE|LYDIA.BURKE@sakilacustomer.org|247
110|2|TIFFANY|JORDAN|TIFFANY.JORDAN@sakilacustomer.org|114
199|2|BETH|FRANKLIN|BETH.FRANKLIN@sakilacustomer.org|203
422|1|MELVIN|ELLINGTON|MELVIN.ELLINGTON@sakilacustomer.org|427
349|2|JOE|GILLILAND|JOE.GILLILAND@sakilacustomer.org|354
456|2|RONNIE|RICKETTS|RONNIE.RICKETTS@sakilacustomer.org|461
334|2|RAYMOND|MCWHORTER|RAYMOND.MCWHORTER@sakilacustomer.org|339
580|1|ROSS|GREY|ROSS.GREY@sakilacustomer.org|586
508|2|MILTON|HOWLAND|MILTON.HOWLAND@sakilacustomer.org|513
437|2|RANDALL|NEUMANN|RANDALL.NEUMANN@sakilacustomer.org|442
264|1|GWENDOLYN|MAY|GWENDOLYN.MAY@sakilacustomer.org|269
157|2|DARLENE|ROSE|DARLENE.ROSE@sakilacustomer.org|161
283|1|FELICIA|SUTTON|FELICIA.SUTTON@sakilacustomer.org|288
469|2|WESLEY|BULL|WESLEY.BULL@sakilacustomer.org|474
197|2|SUE|PETERS|SUE.PETERS@sakilacustomer.org|201
507|2|EDGAR|RHOADS|EDGAR.RHOADS@sakilacustomer.org|512
310|2|DANIEL|CABRAL|DANIEL.CABRAL@sakilacustomer.org|315
212|2|WILMA|RICHARDS|WILMA.RICHARDS@sakilacustomer.org|216
50|1|DIANE|COLLINS|DIANE.COLLINS@sakilacustomer.org|54
448|1|MIGUEL|BETANCOURT|MIGUEL.BETANCOURT@sakilacustomer.org|453
3|1|LINDA|WILLIAMS|LINDA.WILLIAMS@sakilacustomer.org|7
135|2|JUANITA|MASON|JUANITA.MASON@sakilacustomer.org|139
71|1|KATHY|JAMES|KATHY.JAMES@sakilacustomer.org|75
25|1|DEBORAH|WALKER|DEBORAH.WALKER@sakilacustomer.org|29
458|1|LLOYD|DOWD|LLOYD.DOWD@sakilacustomer.org|463
320|2|ANTHONY|SCHWAB|ANTHONY.SCHWAB@sakilacustomer.org|325
290|1|KRISTINA|CHAMBERS|KRISTINA.CHAMBERS@sakilacustomer.org|295
323|2|MATTHEW|MAHAN|MATTHEW.MAHAN@sakilacustomer.org|328
434|1|EDDIE|TOMLIN|EDDIE.TOMLIN@sakilacustomer.org|439
542|2|LONNIE|TIRADO|LONNIE.TIRADO@sakilacustomer.org|548
420|1|JACOB|LANCE|JACOB.LANCE@sakilacustomer.org|425
90|2|RUBY|WASHINGTON|RUBY.WASHINGTON@sakilacustomer.org|94
412|2|ALLEN|BUTTERFIELD|ALLEN.BUTTERFIELD@sakilacustomer.org|417
552|2|HUGH|WALDROP|HUGH.WALDROP@sakilacustomer.org|558
233|2|LILLIE|KIM|LILLIE.KIM@sakilacustomer.org|237
282|2|JENNY|CASTRO|JENNY.CASTRO@sakilacustomer.org|287
270|1|LEAH|CURTIS|LEAH.CURTIS@sakilacustomer.org|275
527|1|CORY|MEEHAN|CORY.MEEHAN@sakilacustomer.org|533
18|2|CAROL|GARCIA|CAROL.GARCIA@sakilacustomer.org|22
512|1|CECIL|VINES|CECIL.VINES@sakilacustomer.org|517
586|1|KIRK|STCLAIR|KIRK.STCLAIR@sakilacustomer.org|592
595|1|TERRENCE|GUNDERSON|TERRENCE.GUNDERSON@sakilacustomer.org|601
180|2|STACY|CUNNINGHAM|STACY.CUNNINGHAM@sakilacustomer.org|184
38|1|MARTHA|GONZALEZ|MARTHA.GONZALEZ@sakilacustomer.org|42
22|1|LAURA|RODRIGUEZ|LAURA.RODRIGUEZ@sakilacustomer.org|26
190|2|YOLANDA|WEAVER|YOLANDA.WEAVER@sakilacustomer.org|194
324|2|GARY|COY|GARY.COY@sakilacustomer.org|329
364|1|BENJAMIN|VARNEY|BENJAMIN.VARNEY@sakilacustomer.org|369
359|2|WILLIE|MARKHAM|WILLIE.MARKHAM@sakilacustomer.org|364
479|1|ZACHARY|HITE|ZACHARY.HITE@sakilacustomer.org|484
147|2|JOANNE|ROBERTSON|JOANNE.ROBERTSON@sakilacustomer.org|151
563|2|KEN|PREWITT|KEN.PREWITT@sakilacustomer.org|569
54|1|TERESA|ROGERS|TERESA.ROGERS@sakilacustomer.org|58
326|1|JOSE|ANDREW|JOSE.ANDREW@sakilacustomer.org|331
127|2|ELAINE|STEVENS|ELAINE.STEVENS@sakilacustomer.org|131
168|1|REGINA|BERRY|REGINA.BERRY@sakilacustomer.org|172
528|1|CLAUDE|HERZOG|CLAUDE.HERZOG@sakilacustomer.org|534
30|1|MELISSA|KING|MELISSA.KING@sakilacustomer.org|34
409|2|RODNEY|MOELLER|RODNEY.MOELLER@sakilacustomer.org|414
374|2|JEREMY|HURTADO|JEREMY.HURTADO@sakilacustomer.org|379
550|2|GUY|BROWNLEE|GUY.BROWNLEE@sakilacustomer.org|556
29|2|ANGELA|HERNANDEZ|ANGELA.HERNANDEZ@sakilacustomer.org|33
84|2|SARA|PERRY|SARA.PERRY@sakilacustomer.org|88
59|1|CHERYL|MURPHY|CHERYL.MURPHY@sakilacustomer.org|63
69|2|JUDY|GRAY|JUDY.GRAY@sakilacustomer.org|73
355|2|TERRY|GRISSOM|TERRY.GRISSOM@sakilacustomer.org|360
19|1|RUTH|MARTINEZ|RUTH.MARTINEZ@sakilacustomer.org|23
118|1|KIM|CRUZ|KIM.CRUZ@sakilacustomer.org|122
487|2|HECTOR|POINDEXTER|HECTOR.POINDEXTER@sakilacustomer.org|492
535|1|JAVIER|ELROD|JAVIER.ELROD@sakilacustomer.org|541
8|2|SUSAN|WILSON|SUSAN.WILSON@sakilacustomer.org|12
108|1|TRACY|COLE|TRACY.COLE@sakilacustomer.org|112
449|2|OSCAR|AQUINO|OSCAR.AQUINO@sakilacustomer.org|454
534|1|CHRISTIAN|JUNG|CHRISTIAN.JUNG@sakilacustomer.org|540
119|1|SHERRY|MARSHALL|SHERRY.MARSHALL@sakilacustomer.org|123
47|1|FRANCES|PARKER|FRANCES.PARKER@sakilacustomer.org|51
341|1|PETER|MENARD|PETER.MENARD@sakilacustomer.org|346
4|2|BARBARA|JONES|BARBARA.JONES@sakilacustomer.org|8
